12768,0.77,0.05,-1.12,-117.63,-166.03,-36.13,0.96,-0.29,-1.22,26.37,-71.82,-22.95
12773,0.75,0.04,-1.14,-136.23,-171.45,-20.13,0.95,-0.29,-1.22,26.63,-68.31,-17.82
12778,0.78,0.09,-1.04,-159.03,-175.14,6.87,0.96,-0.27,-1.24,26.63,-64.65,-13.28
12783,0.6,0.07,-1.29,-145,-144.04,-1.17,0.94,-0.25,-1.26,28.05,-60.79,-8.51
12788,0.62,0.13,-1.23,-147.92,-130.39,-1.31,0.94,-0.25,-1.29,29.63,-56.14,-4.62
12793,0.64,0.11,-1.26,-154.66,-128.75,5.66,0.96,-0.25,-1.31,32.23,-44.59,0.93
12798,0.61,0,-1.26,-176.42,-131.93,12.88,0.95,-0.32,-1.27,28.82,-33.13,3.65
12803,0.58,0.01,-1.28,-194.03,-130.29,22.86,0.92,-0.17,-1.32,34.5,-39.61,-1.51
12808,0.57,0.1,-1.32,-212.77,-129.21,33.75,0.89,-0.24,-1.3,40.28,-41.53,-1.8
12813,0.55,0.18,-1.34,-233.69,-130.84,43.58,0.88,-0.26,-1.3,42.95,-38.48,-0.63
12818,0.56,0.17,-1.36,-256.42,-132.6,51.39,0.89,-0.24,-1.29,44.36,-34.38,0.38
12823,0.58,0.11,-1.39,-277.66,-134.26,56.9,0.91,-0.2,-1.29,45.17,-32.78,1.14
12827,0.58,0.04,-1.39,-294.4,-134.41,61.97,0.9,-0.18,-1.29,46.95,-34.24,2.2
12832,0.61,-0.02,-1.39,-306.55,-131.5,67.78,0.9,-0.17,-1.3,47.59,-35.96,4
12837,0.59,-0.1,-1.38,-312.35,-132.23,76.08,0.91,-0.15,-1.3,46.98,-37.41,7.25
12842,0.61,-0.14,-1.35,-315.2,-132.45,80.02,0.9,-0.14,-1.31,46.45,-41.08,11.44
12847,0.62,-0.18,-1.34,-315.05,-132.72,79.16,0.89,-0.12,-1.32,47.16,-48.65,15.47
12852,0.62,-0.21,-1.32,-312.13,-131.01,72.45,0.92,-0.09,-1.34,48.03,-55.31,19.01
12857,0.62,-0.27,-1.31,-305.88,-129.87,62.55,0.94,-0.08,-1.35,46.19,-54.67,23.83
12862,0.65,-0.34,-1.3,-293.64,-129.75,51.51,0.95,-0.07,-1.35,43.5,-50.45,28.69
12867,0.7,-0.32,-1.33,-288.85,-100.27,52.86,0.96,-0.07,-1.36,42.71,-46.81,33.6
12872,0.71,-0.02,-1.44,-274.08,-69.78,68.37,0.96,-0.1,-1.37,39.89,-38.02,39.93
12877,0.8,-0.14,-1.39,-271.12,-55.15,61.08,0.97,-0.15,-1.36,35.69,-19.32,49.01
12882,0.88,-0.06,-1.41,-275.45,-31.68,50.93,0.99,-0.14,-1.38,30.47,-9.2,52.4
12887,0.93,-0.14,-1.45,-263.75,-14.63,36.47,0.96,-0.1,-1.38,35.87,-13.34,54.7
12892,0.88,-0.33,-1.44,-248.54,16.65,20.57,0.93,-0.12,-1.35,43.06,-15.5,58.64
12897,0.89,-0.28,-1.45,-235.95,46.05,0.4,0.92,-0.16,-1.38,40.27,-9.6,64.35
12902,0.87,-0.13,-1.44,-222.73,68.13,-22.51,0.91,-0.19,-1.36,42.28,-4.9,70.28
12907,0.83,-0.07,-1.45,-207.46,88.68,-44.62,0.9,-0.2,-1.35,44.63,-2.59,75.21
12912,0.72,-0.07,-1.46,-192.02,102.2,-59.08,0.91,-0.2,-1.35,45.93,-4.04,78.45
12917,0.54,-0.11,-1.49,-181.75,103.53,-63.28,0.9,-0.23,-1.32,49.53,-8.59,80.92
12922,0.36,0.01,-1.48,-173.07,93.98,-63.63,0.93,-0.24,-1.32,49.96,-10.74,82.37
12927,0.29,0.09,-1.46,-167.72,73.87,-62.21,0.98,-0.25,-1.31,45.93,-11.47,81.77
12932,0.22,0.23,-1.44,-164.79,51.77,-56.85,1.01,-0.29,-1.31,40.45,-9.83,79.85
12937,0.16,0.4,-1.41,-168.09,30.17,-55.3,1.03,-0.32,-1.29,37.43,-11.41,75.68
12942,0.22,0.48,-1.34,-177.29,10.94,-55.94,1.04,-0.35,-1.27,35.48,-12.16,72.24
12947,0.34,0.5,-1.27,-188.34,-4.49,-56.88,1.02,-0.38,-1.29,25.77,-7.66,70.83
12952,0.45,0.48,-1.19,-195.95,-14.57,-57.72,1.01,-0.43,-1.26,18.31,-3.34,69.21
12957,0.56,0.4,-1.12,-192.96,-19.94,-57.17,1.01,-0.46,-1.22,14.94,3.28,68.89
12962,0.63,0.27,-1.06,-177.67,-20,-54.66,0.99,-0.51,-1.2,13.21,9.46,69.63
12966,0.65,0.2,-1.01,-151.87,-15.27,-53.25,0.98,-0.53,-1.18,13.21,9.46,69.63
12971,0.68,0.2,-0.96,-119.9,-7.55,-55.15,1,-0.52,-1.16,9.8,13.53,68.22
12976,0.71,0.25,-0.91,-86.15,-1.36,-58.56,0.98,-0.54,-1.15,6.58,14.27,64.74
12981,0.74,0.31,-0.9,-55.37,-2.9,-66.62,0.97,-0.56,-1.14,4.01,12.48,60.41
12986,0.69,0.37,-0.88,-27.98,-2.58,-74.69,0.97,-0.57,-1.12,2.2,11.15,56.06
12991,0.69,0.41,-0.89,3.49,-18.55,-82.15,0.95,-0.58,-1.11,1.24,10.64,51.77
12996,0.39,0.32,-1,105.16,-108.26,-15.06,0.95,-0.59,-1.08,1.1,9.99,47.52
13001,-0.04,-0.56,-1.43,105.16,-108.26,-15.06,0.94,-0.61,-1.06,1.57,8.39,43.33
13006,0.65,-1.23,-0.86,177.83,-226.64,80.54,0.94,-0.62,-1.05,3.28,6.07,39.84
13011,-0.84,1.27,0.14,-43.44,-176.09,4.41,0.95,-0.62,-1.03,5.58,4.56,37.14
13016,-1.34,0.2,-0.64,382.77,-214.71,-258.22,0.97,-0.61,-1.02,7.45,3.59,35.13
13021,-0.04,1.68,-1.58,424.62,2.59,-426.82,0.97,-0.6,-1.02,7.72,3.56,33.23
13026,1.44,3.71,-2.2,223.37,94.12,-337.51,0.97,-0.59,-1,5.95,4.46,32.12
13031,3.37,0.84,-1.22,124.04,-338.12,-344.89,0.98,-0.59,-0.99,2.49,6.18,31.63
