1.5799e+05,0.03,-0.77,0.35,-8.03,-147.57,-60.41,0.06,0.32,-0.15,158.94,-0.32,33.42
1.5799e+05,0.02,-0.78,0.33,2.75,-149.95,-75.32,0.07,0.33,-0.18,152.33,-0.11,33.19
1.58e+05,0,-0.81,0.3,15.99,-152.71,-90.09,0.09,0.34,-0.2,145.8,1.6,32.12
1.58e+05,-0.01,-0.84,0.26,31.6,-153.59,-103.29,0.1,0.34,-0.21,140,4.96,29.85
1.5801e+05,-0.03,-0.87,0.22,51.44,-153.5,-115.02,0.09,0.34,-0.22,135.54,9.87,26.43
1.5801e+05,-0.04,-0.88,0.18,73.33,-153.31,-125.4,0.11,0.33,-0.22,131.87,15.49,22.16
1.5802e+05,-0.05,-0.89,0.15,96.36,-153.96,-135.88,0.11,0.32,-0.24,128.91,21.64,17.27
1.5802e+05,-0.06,-0.9,0.13,122.8,-158.83,-146.88,0.09,0.33,-0.25,126.66,28.37,11.76
1.5803e+05,-0.08,-0.92,0.13,150.09,-168.08,-158.6,0.07,0.34,-0.26,124.42,34.24,5.95
1.5803e+05,-0.12,-0.93,0.1,174.59,-174.56,-168.99,0.04,0.35,-0.27,121.31,37.86,0.5
1.5804e+05,-0.17,-0.91,0,197.83,-176.1,-176.45,0,0.36,-0.29,118.3,38.99,-3.92
1.5804e+05,-0.24,-0.88,-0.1,220.54,-174.03,-181.29,-0.02,0.37,-0.3,115.77,37.46,-6.84
1.5805e+05,-0.31,-0.83,-0.18,241.13,-170.09,-184.3,-0.04,0.38,-0.3,114.01,33.39,-9.14
1.5805e+05,-0.35,-0.76,-0.22,261.17,-168.49,-186.29,-0.06,0.38,-0.31,113.88,27.07,-11.22
1.5806e+05,-0.38,-0.69,-0.26,276.92,-168.73,-186.07,-0.07,0.38,-0.31,116.53,19.53,-13
1.5806e+05,-0.43,-0.63,-0.3,288.88,-170.23,-183.79,-0.07,0.38,-0.32,121.72,11.15,-14.25
1.5807e+05,-0.48,-0.61,-0.33,295.36,-165.73,-175.51,-0.07,0.39,-0.32,127.93,1.8,-15.34
1.5807e+05,-0.48,-0.59,-0.38,295.85,-157.49,-163.42,-0.05,0.42,-0.31,134.92,-7.6,-16.45
1.5808e+05,-0.47,-0.54,-0.42,293.38,-149.7,-149.58,-0.03,0.45,-0.31,143.02,-15.66,-17.87
1.5808e+05,-0.46,-0.48,-0.47,286.22,-143.2,-134.49,-0.02,0.49,-0.3,152.36,-22.03,-20.11
1.5809e+05,-0.45,-0.41,-0.5,276.44,-138.12,-118.85,0,0.53,-0.28,162.12,-26.93,-23.07
1.5809e+05,-0.43,-0.34,-0.53,265.69,-134.8,-104.35,0.01,0.56,-0.25,172.15,-30.69,-25.97
1.581e+05,-0.4,-0.32,-0.55,252.96,-131.29,-91,0.01,0.6,-0.23,182.53,-34.44,-28.38
1.581e+05,-0.38,-0.3,-0.58,239.78,-127.17,-78.96,0.02,0.65,-0.2,191.85,-39.15,-29.94
1.5811e+05,-0.37,-0.31,-0.6,224.5,-121.7,-67.84,0.03,0.69,-0.2,198.93,-44.56,-30.85
1.5811e+05,-0.37,-0.33,-0.6,205.57,-113.66,-56.55,0.03,0.73,-0.2,204.65,-49.22,-31.16
1.5812e+05,-0.38,-0.33,-0.63,186.77,-103.96,-44.43,0.03,0.77,-0.2,209.49,-52.67,-31.19
1.5812e+05,-0.39,-0.33,-0.66,170.91,-97.06,-31.81,0.05,0.8,-0.23,212.17,-55.36,-31.25
1.5813e+05,-0.4,-0.31,-0.71,170.91,-97.06,-31.81,0.35,1.27,0.12,209.32,-4.75,-43.12
1.5813e+05,-0.42,-0.29,-0.75,157.38,-94.44,-19.64,0.1,0.68,-0.22,227.25,38.48,-63.86
1.5814e+05,-0.42,-0.28,-0.78,144.94,-97.14,-10.44,0.03,0.72,-0.13,220.37,55.1,-49.85
1.5814e+05,-0.42,-0.3,-0.79,132.54,-104.98,-4.24,-0.1,0.74,-0.29,214.39,68.83,-48.28
1.5815e+05,-0.41,-0.32,-0.76,119.2,-116.53,-0.12,-0.22,0.64,-0.33,228.65,43.08,-36.41
1.5815e+05,-0.38,-0.34,-0.74,103.33,-129.1,4.23,-0.08,0.8,-0.28,239.55,-3.51,-10.59
1.5816e+05,-0.32,-0.35,-0.71,85.92,-140.69,6.33,0,0.91,-0.23,245.51,-20.57,2.33
1.5816e+05,-0.25,-0.4,-0.68,70.1,-146.8,8.47,0.01,0.96,-0.22,248.2,-18.74,4.03
1.5817e+05,-0.21,-0.44,-0.65,54.29,-147.78,11.29,-0.06,0.93,-0.26,248.5,-21.85,7.11
