78119,-0.17,0.13,-0.49,-266.14,-269.12,124.68,-0.34,0.09,0.07,17.65,-57.16,18.81
78124,-0.07,0,-0.53,-273.01,-267.01,133.15,-0.35,0.09,0.06,16.1,-57.13,22.63
78129,-0.05,-0.05,-0.45,-268.88,-263.55,141.48,-0.35,0.08,0.05,15.91,-56.12,25.89
78134,-0.02,0,-0.33,-260.01,-249.83,147.57,-0.35,0.06,0.04,16.25,-55.88,28.55
78139,0.02,0.06,-0.25,-253.17,-232.77,149.49,-0.36,0.03,0.03,17.67,-56.58,30.55
78144,0.02,0.06,-0.25,-253.22,-211.11,149.12,-0.36,0.02,0.03,20.05,-58.06,32.2
78149,0.03,0.09,-0.2,-258.54,-183.53,147.16,-0.35,0.02,0.02,22.6,-59.83,33.6
78154,0.01,0.1,-0.24,-264.36,-157.73,139.65,-0.35,0.02,0.01,25.86,-61.61,34.58
78159,-0.06,0.11,-0.34,-261.08,-134.95,125.02,-0.34,0.02,0.01,29.22,-63.46,35.16
78164,-0.08,0.04,-0.45,-250.35,-112.64,106.99,-0.31,0.02,0,32.09,-64.21,35.49
78169,-0.14,-0.16,-0.57,-241.61,-96.69,93.86,-0.31,0,-0.01,35.05,-63.98,35.49
78174,-0.11,-0.4,-0.69,-236.66,-93.75,91.52,-0.3,-0.02,-0.02,38.18,-63.39,35.06
78179,-0.07,-0.44,-0.67,-223.74,-87.92,79.12,-0.28,-0.05,-0.04,41.89,-62.29,34.64
78184,0.02,-0.48,-0.57,-212.48,-75.44,61.02,-0.28,-0.08,-0.06,45.78,-61.6,34.67
78189,-0.01,-0.46,-0.54,-203.14,-63.52,43.53,-0.28,-0.09,-0.08,49.16,-60.88,35.25
78194,-0.1,-0.43,-0.53,-192.4,-57.02,26.64,-0.26,-0.09,-0.1,51.96,-60.06,35.8
78199,-0.16,-0.43,-0.49,-181.17,-55.63,13.32,-0.25,-0.08,-0.11,53.02,-59.13,35.83
78204,-0.2,-0.41,-0.43,-167.36,-56.09,7.13,-0.26,-0.08,-0.12,52.32,-57.17,34.91
78208,-0.27,-0.36,-0.4,-149.2,-60.44,8.16,-0.25,-0.07,-0.13,49.59,-55.22,33.54
78213,-0.34,-0.32,-0.38,-127.59,-69.73,14.48,-0.26,-0.06,-0.14,45.32,-53.02,32.26
78218,-0.38,-0.26,-0.34,-106.61,-80.76,23.39,-0.29,-0.06,-0.15,39.7,-51.39,31.62
78223,-0.35,-0.23,-0.31,-85.66,-90.96,35.25,-0.29,-0.07,-0.15,33.83,-49.35,31.34
78228,-0.29,-0.21,-0.31,-67.44,-99.56,48.57,-0.29,-0.1,-0.17,28.9,-47.42,30.91
78233,-0.2,-0.2,-0.35,-51.09,-106.17,61.9,-0.3,-0.14,-0.18,25.07,-46.31,30.59
78238,-0.12,-0.16,-0.37,-41.41,-107.45,71.91,-0.3,-0.17,-0.18,22.74,-44.74,30.73
78243,-0.03,-0.1,-0.36,-39.75,-101.81,79.13,-0.29,-0.17,-0.2,20.77,-43.29,31.31
78248,0.06,-0.02,-0.34,-42.45,-92.01,84.64,-0.3,-0.17,-0.2,18.65,-41.41,32.18
78253,0.12,-0.03,-0.31,-48.72,-80.03,88.18,-0.31,-0.16,-0.21,16.78,-38.5,32.15
78258,0.21,-0.05,-0.27,-57.56,-63.11,91.26,-0.3,-0.16,-0.22,16.2,-35.28,30.59
78263,0.25,-0.1,-0.44,-81.24,-41.2,93.66,-0.32,-0.17,-0.22,16.8,-32.41,28.34
78268,0.24,-0.09,-0.65,-65.52,-20.92,91.54,-0.33,-0.18,-0.21,18.07,-30.91,26.32
78273,0.19,-0.05,-0.56,-56.4,6,87.62,-0.31,-0.17,-0.2,19.52,-29.79,24.48
78278,0.15,-0.1,-0.51,-67.2,31.08,83.72,-0.31,-0.18,-0.19,20.92,-29.19,22.98
78283,0.08,0.08,-0.54,-73.38,52.17,82.46,-0.29,-0.18,-0.17,21.18,-29.51,22.35
78288,-0.17,0.07,-0.46,-84,60.68,89.22,-0.27,-0.16,-0.16,20.43,-29.85,22.08
78293,-0.38,0.08,-0.29,-97.44,45.9,96.21,-0.27,-0.16,-0.16,20.05,-30.11,21.3
78298,-0.54,-0.02,-0.17,-105.76,18.52,107.59,-0.27,-0.17,-0.14,20.16,-29.42,20.13
78303,-0.67,-0.13,-0.14,-106.37,-14.13,120.44,-0.27,-0.16,-0.15,19.71,-28.4,19.7
78308,-0.64,-0.2,-0.13,-103.45,-49.42,123.29,-0.27,-0.15,-0.15,17.4,-28.08,20.23
78313,-0.4,-0.23,-0.15,-98.31,-76.22,111.94,-0.27,-0.14,-0.15,14.05,-27.88,20.84
78318,-0.1,-0.36,-0.23,-90.91,-88.59,91.54,-0.28,-0.12,-0.15,11.09,-27.1,20.92
78323,0.02,-0.53,-0.23,-73.76,-98.22,72.74,-0.27,-0.1,-0.16,8.39,-25.1,20.87
78328,-0.11,-0.61,-0.08,-64.39,-100.23,51.41,-0.26,-0.11,-0.16,7.25,-21.97,20.34
78333,-0.07,-1.09,-0.44,-25.7,-102.72,40.63,-0.28,-0.14,-0.17,7.9,-18.54,19.01
78337,-0.15,-0.92,-0.16,1.24,-107.09,18.77,-0.29,-0.16,-0.17,8.88,-15.5,17.81
78342,-0.12,-0.71,-0.22,15.15,-116.49,-10.6,-0.31,-0.17,-0.16,9.46,-14.08,17.33
78347,-0.11,-0.73,-0.13,28.2,-129.47,-31.46,-0.33,-0.17,-0.15,10.04,-14.01,16.82
78352,-0.21,-0.83,-0.1,41.18,-142.26,-44.77,-0.33,-0.17,-0.16,8.91,-15.88,16.34
78357,-0.24,-0.82,-0.06,52.64,-155.98,-53.39,-0.33,-0.16,-0.15,7.25,-17.75,16.05
78362,-0.35,-0.77,-0.06,65.35,-167.42,-58.21,-0.33,-0.15,-0.14,5.83,-18.88,15.44
78367,-0.44,-0.74,-0.04,94.56,-184.4,-52.14,-0.33,-0.16,-0.14,5.22,-18.77,14.16
78372,-0.68,-0.63,0.13,158.74,-164.09,-35.63,-0.31,-0.18,-0.14,4.56,-17.99,13.17
78377,-0.49,-2.74,-2.24,89.49,-276.5,198.43,-0.31,-0.2,-0.15,3.07,-17.81,12.22
78382,-4.55,-3.11,3.27,415.36,-430.1,499.98,-0.31,-0.19,-0.15,1.53,-17.76,11.26
78387,-6.54,-2.38,1.91,350.66,-445.74,499.98,-0.3,-0.17,-0.14,-0.73,-17.2,10.45
78392,0.2,7.1,-2.12,45.52,-500,42.74,-0.3,-0.15,-0.13,-3.8,-15.78,9.54
78397,6.08,-0.93,-2.95,-246.25,-415.33,-205.35,-0.3,-0.16,-0.14,-7.61,-14.51,8.54
78402,6.44,-2.8,-3.83,-279.33,-126.21,-286.56,-0.29,-0.15,-0.14,-11.35,-13.72,7.43
78407,2.31,-4.73,-3.07,-141.62,1.86,-228.52,-0.3,-0.16,-0.15,-14.34,-12.68,6.85
78412,-1.24,-2.05,-0.18,-35.52,260.59,-179.06,-0.31,-0.18,-0.16,-16.33,-12.24,6.91
78417,-3.64,0.25,0.65,-26.96,223.04,-133.85,-0.29,-0.19,-0.16,-18.05,-12.99,7.31
78422,-3.69,0.84,0.17,-41.69,-20.97,-125.75,-0.27,-0.21,-0.17,-19.39,-13.93,8.01
78427,-1.34,0.17,-0.75,-35.57,-170.96,-140.53,-0.27,-0.22,-0.16,-19.15,-15.37,7.52
78432,0.87,-0.42,-1.45,-35.57,-170.96,-140.53,-0.26,-0.21,-0.17,-17.15,-15.05,6.81
78437,1.1,-0.23,-1.65,-19.65,-124.77,-146.12,-0.24,-0.21,-0.17,-15.59,-11.92,6.36
78442,0.19,0.34,-1.59,-13.08,-25.51,-142.21,-0.23,-0.21,-0.19,-14.86,-9.8,6.09
78447,-0.44,0.63,-1.38,-16.94,15.2,-137.94,-0.23,-0.21,-0.21,-15.7,-8.97,2.59
78452,-0.68,0.63,-1.25,-22.17,29.37,-131.76,-0.21,-0.19,-0.21,-13.43,-7.9,-3.2
78457,-0.61,0.5,-1.33,-20.98,43.64,-123.92,-0.19,-0.23,-0.23,-8.7,-6.36,-7.23
78462,-0.31,0.4,-1.36,-13.92,45.04,-116.67,-0.18,-0.27,-0.24,-4.62,-2.12,-9.67
78467,-0.1,0.4,-1.37,-6.58,75.74,-113.88,-0.17,-0.28,-0.24,-1.28,2.46,-11.84
78471,-0.13,0.4,-1.36,-4.03,128.94,-116.29,-0.18,-0.26,-0.23,1.53,6.79,-14.76
78476,-0.25,0.35,-1.31,-6.35,166.2,-119.63,-0.17,-0.23,-0.22,5.02,9.38,-18.16
78481,-0.33,0.25,-1.19,-10.22,179.34,-118.9,-0.16,-0.22,-0.21,8.38,10.93,-21.04
78486,-0.39,0.12,-1.07,-8.44,188.25,-114.14,-0.17,-0.2,-0.21,11.44,13.29,-22.95
78491,-0.43,-0.03,-0.98,2.7,190.57,-106.16,-0.18,-0.18,-0.19,13.72,16.72,-24.17
78496,-0.43,-0.11,-0.87,19.44,182.79,-93.84,-0.17,-0.16,-0.18,14.27,18.52,-25.62
78501,-0.41,-0.14,-0.74,37.48,171.97,-78.78,-0.18,-0.12,-0.16,14.13,20.14,-26.87
