7624,0.78,-0.22,-1.12,-132.45,-137.33,-73.67,0.92,-0.2,-1.25,41.89,-54,-50.19
7629,0.77,-0.22,-1.14,-130.98,-132.22,-68.02,0.92,-0.19,-1.26,38.3,-50.64,-44.98
7634,0.76,-0.2,-1.15,-129.9,-126.21,-62.26,0.94,-0.14,-1.28,34.21,-48.37,-41.28
7639,0.8,-0.17,-1.17,-128.78,-120.07,-55.74,0.97,-0.12,-1.28,31.62,-45.99,-36.45
7644,0.75,-0.15,-1.17,-123.09,-109.86,-45.55,0.97,-0.13,-1.28,29.75,-42.94,-30.26
7649,0.75,-0.17,-1.17,-122.56,-105.12,-46.98,0.97,-0.12,-1.27,28.64,-39.86,-23.61
7654,0.73,-0.16,-1.17,-125.38,-99.04,-47.23,0.98,-0.11,-1.27,27.53,-37.32,-17.52
7659,0.71,-0.13,-1.18,-126.6,-91.19,-47.49,0.97,-0.09,-1.27,26.69,-35.64,-12.18
7664,0.71,-0.08,-1.15,-128.85,-84.49,-46.71,0.95,-0.08,-1.27,26.35,-35.22,-7.31
7669,0.72,-0.19,-1.35,-145.75,-107.06,-26.31,0.95,-0.08,-1.26,26.64,-36.41,-3.28
7674,0.6,-0.11,-1.23,-125.56,-87.68,-37.7,0.93,-0.08,-1.25,27.97,-39.64,-0.12
7679,0.62,-0.01,-1.22,-114.64,-69.29,-47.68,0.91,-0.07,-1.24,30.26,-43.66,2.18
7684,0.62,-0.01,-1.22,-106.98,-62.65,-53.59,0.91,-0.06,-1.23,32.79,-46.52,5.19
7689,0.6,-0.02,-1.2,-106.26,-63.22,-63.39,0.88,-0.08,-1.22,35.9,-49.74,8.82
7694,0.58,-0.06,-1.18,-108.72,-67.95,-72.69,0.86,-0.07,-1.22,39.51,-54.98,10.41
7699,0.59,-0.06,-1.16,-110.89,-74.19,-79.42,0.87,-0.04,-1.22,43.58,-61.6,10.91
7704,0.62,-0.03,-1.18,-106.87,-82.72,-84.95,0.87,-0.04,-1.23,48.46,-66.67,12.02
7709,0.66,-0.03,-1.18,-101.76,-87.25,-89.52,0.91,-0.08,-1.22,50.66,-62.53,16.33
7714,0.68,-0.04,-1.22,-105.56,-77.94,-86.9,0.98,-0.1,-1.21,48.63,-54.49,20.39
7719,0.65,0.14,-1.32,-112.81,-60.47,-73.29,0.99,-0.07,-1.22,48.68,-52.09,23.03
7723,0.58,0.18,-1.33,-109.92,-61.02,-71.88,1,-0.06,-1.23,50.42,-54.81,25.34
7728,0.64,0.07,-1.31,-119.4,-57.5,-75.24,1.01,-0.06,-1.24,53.18,-59.59,28.96
7733,0.67,0.11,-1.31,-132.02,-60,-76.03,1.04,-0.11,-1.24,53.54,-56.18,35.45
7738,0.66,0.11,-1.35,-143.05,-60.42,-77.35,1.07,-0.12,-1.24,50.29,-56,39.08
7743,0.67,0.09,-1.37,-153.56,-53.56,-73.47,1.05,-0.07,-1.25,54.21,-64.9,41.9
7748,0.71,0.11,-1.36,-169.2,-44.13,-65.2,1.03,-0.12,-1.26,57.63,-70.36,47.52
7753,0.73,0.19,-1.34,-192.14,-30.38,-54.18,1.03,-0.18,-1.27,57.07,-68.63,53.91
7758,0.76,0.28,-1.28,-207.2,-13.41,-39.52,1.06,-0.19,-1.27,54.86,-64.01,58.36
7763,0.84,0.27,-1.25,-216.2,2.87,-19.49,1.06,-0.2,-1.27,53.6,-60.03,60.87
7768,0.81,0.28,-1.24,-218.26,21.13,3.31,1.05,-0.23,-1.27,53.79,-57.72,62.09
7773,0.69,0.33,-1.3,-217.76,25.22,16.89,1.04,-0.29,-1.25,58.52,-60.07,60.94
7778,0.56,0.33,-1.34,-215.5,20.9,17.27,1.02,-0.32,-1.29,57.16,-56.32,61.39
7783,0.45,0.37,-1.39,-212.92,12.82,8.73,1.03,-0.36,-1.28,55.48,-51.51,60.32
7788,0.36,0.48,-1.39,-204.48,-1.53,-11.93,1.04,-0.39,-1.28,55.16,-47.42,58.46
7793,0.41,0.51,-1.33,-188.72,-20.26,-36.74,1.03,-0.42,-1.28,58.93,-46.45,55.62
7798,0.47,0.51,-1.28,-171.3,-36.47,-58.21,1.02,-0.44,-1.29,61.51,-43.23,53.88
7803,0.55,0.49,-1.22,-150.53,-47.35,-78.14,1.02,-0.46,-1.29,61.22,-38.5,52.22
7808,0.66,0.43,-1.18,-128.14,-55.98,-92.42,1.01,-0.48,-1.29,60.2,-34.24,50.35
7813,0.71,0.41,-1.17,-108.67,-63.78,-97.7,1.02,-0.49,-1.25,63.2,-33.69,47.06
7818,0.72,0.42,-1.16,-86.21,-71.4,-93.8,1.03,-0.48,-1.29,59.37,-27.47,45.82
7823,0.67,0.38,-1.15,-58.24,-83.91,-77.67,1.03,-0.47,-1.29,53.76,-19.71,45.62
7828,0.67,0.44,-1.33,-40.71,-105.36,-38.56,1.04,-0.48,-1.28,48.66,-12.83,44.72
7833,-0.03,0.33,-1.92,78.87,-204.91,95.37,1.04,-0.49,-1.26,48.66,-12.83,44.72
7838,0.39,-1.75,-0.7,66.18,-229.97,48.9,1.02,-0.5,-1.25,45.01,-7.77,43.15
7843,-0.59,-0.18,-0.3,267.21,-202.26,7.81,1.03,-0.51,-1.24,41.49,-2.7,42.24
7848,-0.79,-0.65,-0.4,385.47,-23.28,-141.57,1.03,-0.51,-1.23,38.39,1.31,41.24
7852,0.24,1.48,-1.48,148.53,156.81,-44.66,1.01,-0.51,-1.21,36.13,4.36,40.28
