41588,0.01,-0.5,-0.38,-15.43,-118.97,135.99,-0.16,0.02,-0.35,47.96,-17.43,18.62
41593,0.01,-0.56,-0.39,-4.41,-108.11,135.16,-0.17,0,-0.33,46.34,-15.91,21.91
41598,0.02,-0.58,-0.39,6.7,-97.35,135.1,-0.16,0,-0.32,44.51,-13.02,24.96
41603,0.01,-0.58,-0.4,14.47,-87.25,136.95,-0.15,-0.01,-0.32,42.54,-9.28,26.89
41608,-0.03,-0.56,-0.42,20.1,-79.38,138.28,-0.16,-0.01,-0.32,40.44,-5.81,27.31
41613,-0.06,-0.54,-0.46,22.9,-72.89,137.59,-0.18,-0.01,-0.32,37.64,-4.58,27.36
41617,-0.11,-0.5,-0.52,19.2,-61.42,135.16,-0.19,-0.02,-0.33,34.39,-6.32,28
41622,-0.15,-0.52,-0.78,9.4,-34.5,130.36,-0.19,-0.04,-0.33,31.23,-9.67,29.8
41627,-0.28,-0.57,-0.91,-0.17,-17.67,124.62,-0.18,-0.06,-0.33,28,-13.08,32.46
41632,-0.43,-0.61,-0.64,6.96,-34.91,125.52,-0.17,-0.06,-0.32,24.48,-16.86,34.53
41637,-0.46,-0.58,-0.49,5.16,-56.05,126.37,-0.18,-0.05,-0.32,21.13,-21.67,35.72
41642,-0.39,-0.57,-0.56,-4.94,-65.02,118.84,-0.18,-0.05,-0.32,17.84,-26.12,36.61
41647,-0.35,-0.57,-0.63,-19.9,-65.02,106.86,-0.16,-0.06,-0.33,14.42,-29.01,37.31
41652,-0.33,-0.53,-0.62,-38.22,-64.61,94.18,-0.16,-0.07,-0.33,11.55,-31.42,38.1
41657,-0.33,-0.52,-0.59,-54.72,-67.61,81.05,-0.16,-0.09,-0.33,9.55,-33,39.44
41662,-0.35,-0.6,-0.58,-64.41,-71.32,69.08,-0.14,-0.11,-0.33,8.45,-33.28,41.03
41667,-0.33,-0.7,-0.59,-64.82,-72.13,58.35,-0.13,-0.13,-0.33,7.83,-35.11,42.54
41672,-0.26,-0.79,-0.61,-58.82,-68.86,49.12,-0.16,-0.15,-0.35,7.83,-35.11,42.54
41677,-0.19,-0.83,-0.61,-49.61,-63.52,40.36,-0.09,-0.17,-0.3,6.62,-37.54,45.33
41682,-0.14,-0.84,-0.62,-38.99,-57.75,32.73,-0.07,-0.12,-0.31,6.56,-19.13,47.27
41687,-0.12,-0.84,-0.62,-28.08,-51.9,26.69,-0.12,-0.13,-0.36,7.68,-7.78,44.63
41692,-0.15,-0.84,-0.64,-18.75,-47.49,22.87,-0.15,-0.18,-0.38,8.71,-10.68,44.19
41697,-0.15,-0.84,-0.62,-10.41,-45.79,18.46,-0.14,-0.19,-0.37,9.35,-15.91,46.62
41702,-0.15,-0.82,-0.62,-3.46,-44.77,13.95,-0.1,-0.16,-0.35,9.95,-16.71,47.71
41707,-0.17,-0.82,-0.64,1.69,-40.86,10.79,-0.08,-0.13,-0.34,10.57,-15.09,46.55
